RS_GCF_000265525.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__
RS_GCF_000328665.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__;s__
GB_GCA_000371945.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__YNPFFA;f__;g__;s__
GB_GCA_001602375.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__
U_66997	d__Archaea;p__Woesearchaeota;c__;o__;f__;g__;s__
GB_GCA_000494165.1	d__Archaea;p__Aigarchaeota;c__;o__;f__;g__;s__
U_66992	d__Archaea;p__Micrarchaea;c__;o__;f__;g__;s__
RS_GCF_000215915.2	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halorhabdus;s__Halorhabdus tiamatea
U_66584	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__
U_66999	d__Archaea;p__Micrarchaea;c__;o__;f__;g__;s__
RS_GCF_000337855.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Halogeometricum;s__Halogeometricum borinquense
U_72530	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
RS_GCF_000969885.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
GB_GCA_000806055.1	d__Archaea;p__Pacearchaeota;c__;o__;f__;g__;s__
RS_GCF_000283335.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__;s__
U_77021	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000237865.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Haloquadratum;s__Haloquadratum walsbyi
RS_GCF_000529525.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__
RS_GCF_000513855.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__Desulfurococcus;s__
U_75481	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_75508	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group III;f__;g__;s__
U_75484	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_73444	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
RS_GCF_000970005.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
U_74796	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__
U_73443	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__
U_78348	d__Archaea;p__;c__;o__;f__;g__;s__
RS_GCF_000187225.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales_3;f__Halobacteriaceae_3;g__Haladaptatus;s__Haladaptatus paucihalophilus
GB_GCA_001560915.1	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__
U_74883	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta;s__Methanosaeta harundinacea
RS_GCF_000011085.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haloarcula;s__
U_75808	d__Archaea;p__Woesearchaeota;c__;o__;f__;g__;s__
RS_GCF_001280455.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Halorubrum;s__
RS_GCF_000021965.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__
U_75479	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000455345.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Halopiger;s__
RS_GCF_000275865.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__
U_65614	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_68721	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_001515835.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__
RS_GCF_000739065.1	d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__
RS_GCF_000979455.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
RS_GCF_000008665.1	d__Archaea;p__Euryarchaeota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus fulgidus
U_67001	d__Archaea;p__Micrarchaea;c__;o__;f__;g__;s__
U_77903	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_69443	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__;g__;s__
RS_GCF_000275605.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus furiosus
U_71328	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_69449	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta;s__
RS_GCF_000017945.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales_3;f__Desulfurococcaceae_2;g__Ignicoccus;s__
U_73709	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__
RS_GCF_000299395.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__
RS_GCF_000022365.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__
U_67678	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000494105.1	d__Archaea;p__Woesearchaeota_2;c__;o__;f__;g__;s__
U_77924	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_74831	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__;s__
GB_GCA_000805995.1	d__Archaea;p__Woesearchaeota_2;c__;o__;f__;g__;s__
RS_GCF_000337175.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Natrinema;s__
U_74834	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__
U_66737	d__Archaea;p__Verstraetearchaeota;c__;o__;f__;g__;s__
U_71163	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__
GB_GCA_000309865.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__
GB_GCA_001316005.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Vulcanisaeta;s__Vulcanisaeta distributa
U_68164	d__Archaea;p__Woesearchaeota;c__;o__;f__;g__;s__
U_74371	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__
U_68162	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta;s__Methanosaeta harundinacea
U_68160	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__;s__
U_68044	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000470655.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halorhabdus;s__Halorhabdus tiamatea
U_65566	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__
RS_GCF_000023945.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halorhabdus;s__
RS_GCF_000092305.1	d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__
U_66628	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__
RS_GCF_000221185.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__
GB_GCA_001516765.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Vulcanisaeta;s__
U_77018	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_73825	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__
U_73824	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
U_77019	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_68229	d__Archaea;p__Verstraetearchaeota;c__;o__;f__;g__;s__
GB_GCA_000405245.1	d__Archaea;p__Aenigmarchaeota;c__;o__;f__;g__;s__
GB_GCA_001563995.1	d__Archaea;p__Nanohaloarchaeota;c__Nanohaloarchaea;o__;f__;g__;s__
U_69493	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__;s__
U_68618	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_72483	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__;s__
U_72481	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta;s__Methanosaeta harundinacea
RS_GCF_000337335.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum distributum
U_67132	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000399765.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__{undefined Thamarchaeota family};g__;s__
U_65456	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__;s__
RS_GCF_000327505.1	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__{undefined Euryarchaeota order};f__{undefined Euryarchaeota family};g__Aciduliprofundum;s__
GB_GCA_001516725.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Caldivirga;s__
RS_GCF_001305655.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales_2;f__Halobacteriaceae_2;g__Halanaeroarchaeum;s__Halanaeroarchaeum sulfurireducens
U_73890	d__Archaea;p__UAP1;c__;o__;f__;g__;s__
U_67701	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000725425.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Palaeococcus;s__
U_65617	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000336995.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Halorubrum;s__
GB_GCA_001508065.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_1;s__Thermococcus_1 Thermococcus sibiricus
U_67232	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000337795.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Haloferax;s__
U_75628	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_70284	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000405225.1	d__Archaea;p__Pacearchaeota;c__;o__;f__;g__;s__
GB_GCA_001412355.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__;s__
U_70162	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000337195.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Natrinema;s__
U_66109	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_76708	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000376445.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales_3;f__Halobacteriaceae_3;g__Haladaptatus;s__Haladaptatus paucihalophilus
U_74480	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__{undefined Thamarchaeota family};g__;s__
U_69304	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_68533	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Thermoproteus;s__
U_69306	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_68535	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Vulcanisaeta;s__Vulcanisaeta distributa
U_68534	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Acidilobales;f__Acidilobaceae;g__;s__
U_68537	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Caldivirga;s__
U_68536	d__Archaea;p__Thaumarchaeota;c__;o__;f__;g__;s__
U_68539	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Acidilobales;f__Acidilobaceae;g__;s__
GB_GCA_001602695.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__;g__;s__
RS_GCF_000069025.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales_2;f__Halobacteriaceae_2;g__Halobacterium;s__Halobacterium salinarum
RS_GCF_000337735.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Natronorubrum;s__
U_66352	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__;f__;g__;s__
U_77053	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Thermoplasmatales;f__;g__;s__
U_77050	d__Archaea;p__Parvarchaeota;c__;o__;f__;g__;s__
GB_GCA_001549285.1	d__Archaea;p__Euryarchaeota;c__MSBL1;o__;f__;g__;s__
GB_GCA_000815265.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Natrinema;s__Natrinema altunense
U_77057	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Thermoplasmatales;f__;g__;s__
GB_GCA_001552015.1	d__Archaea;p__Nanoarchaeota;c__;o__;f__;g__;s__
GB_GCA_001627055.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__{undefined Thamarchaeota family};g__;s__
GB_GCA_000746685.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__
U_77058	d__Archaea;p__Parvarchaeota;c__;o__;f__;g__;s__
GB_GCA_001412335.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea;s__
U_68058	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group III;f__;g__;s__
U_71063	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_65521	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000979295.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__
U_76974	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_75482	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_65529	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_66950	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_76979	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_73687	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__
U_70683	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__;s__
RS_GCF_000025865.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__
U_77620	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_77623	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_001515185.1	d__Archaea;p__Euryarchaeota;c__Hadesarchaea;o__;f__;g__;s__
GB_GCA_000270325.1	d__Archaea;p__Aigarchaeota;c__;o__;f__;g__;s__
RS_GCF_000513315.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter arboriphilus
GB_GCA_000416105.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__;s__
RS_GCF_000816105.1	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__
GB_GCA_000746695.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__{undefined Thamarchaeota family};g__;s__
RS_GCF_000827835.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haloarcula;s__
GB_GCA_001515825.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__
U_73481	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__
GB_GCA_001316185.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__;s__
U_76056	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__
U_73485	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta;s__
RS_GCF_900036045.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__
RS_GCF_000308215.1	d__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__
U_68836	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000405745.1	d__Archaea;p__Thaumarchaeota;c__;o__;f__;g__;s__
U_75929	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_001316325.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium formicicum
RS_GCF_000711905.1	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__;s__
U_77162	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_68838	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000241145.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__Nitrosopumilaceae;g__Candidatus Nitrosoarchaeum;s__Candidatus Nitrosoarchaeum limnia
U_77025	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_73099	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__
U_77023	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_77699	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_72501	d__Archaea;p__Pacearchaeota;c__;o__;f__;g__;s__
U_77020	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000830295.1	d__Archaea;p__Woesearchaeota;c__;o__;f__;g__;s__
GB_GCA_001516705.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Vulcanisaeta;s__
U_72508	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea;s__
U_76716	d__Archaea;p__UAP2;c__;o__;f__;g__;s__
RS_GCF_000336895.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Haloarcula;s__
RS_GCF_000151225.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
U_68159	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales;f__Desulfurococcaceae;g__;s__
RS_GCF_000337295.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Haloferax;s__Haloferax mediterranei
GB_GCA_000802205.2	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__
GB_GCA_001627075.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__{undefined Thamarchaeota family};g__Candidatus Nitrosopelagicus;s__
GB_GCA_001564205.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Halorubrum;s__
U_76719	d__Archaea;p__Woesearchaeota_2;c__;o__;f__;g__;s__
U_72110	d__Archaea;p__Micrarchaea;c__;o__;f__;g__;s__
U_66774	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae;g__Methanosaeta;s__
U_67533	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__;s__
U_67535	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__
U_65620	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_001564195.1	d__Archaea;p__Nanohaloarchaeota;c__Nanohaloarchaea;o__;f__;g__;s__
U_65780	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_65628	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_65782	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000494125.1	d__Archaea;p__Aigarchaeota;c__;o__;f__;g__;s__
RS_GCF_000226975.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Halobiforma;s__Halobiforma lacisalsi
RS_GCF_000755245.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales_1;f__Halobacteriaceae_1;g__Halococcus;s__
GB_GCA_000011125.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Desulfurococcales_2;f__Desulfurococcaceae_1;g__Aeropyrum;s__
RS_GCF_000317795.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Acidilobales;f__Acidilobaceae;g__;s__
U_66073	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
RS_GCF_000337315.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Haloferax;s__Haloferax volcanii
U_70152	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
U_73226	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__;s__
U_66783	d__Archaea;p__Euryarchaeota;c__Methanomicrobia_1;o__Methanomicrobiales;f__;g__;s__
U_68126	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanocellales;f__Methanocellaceae;g__;s__
RS_GCF_000189935.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
U_77870	d__Archaea;p__Parvarchaeota;c__;o__;f__;g__;s__
U_77871	d__Archaea;p__Micrarchaea;c__;o__;f__;g__;s__
GB_GCA_001627015.1	d__Archaea;p__Thaumarchaeota;c__Nitrosophaeria;o__Nitrosopumilales;f__{undefined Thamarchaeota family};g__Candidatus Nitrosopelagicus;s__
RS_GCF_000508305.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus_1;s__Sulfolobus_1 Sulfolobus acidocaldarius
GB_GCA_001593875.1	d__Archaea;p__Bathyarchaeota;c__;o__;f__;g__;s__
U_69907	d__Archaea;p__Euryarchaeota;c__Marine group;o__Marine group II;f__;g__;s__
GB_GCA_000234805.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Pyrobaculum;s__
GB_GCA_001273385.1	d__Archaea;p__Bathyarchaeota;c__;o__;f__;g__;s__
RS_GCF_000022205.1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Haloferacaceae;g__Halorubrum;s__
RS_GCF_000016605.1	d__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Metallosphaera;s__Metallosphaera sedula
RS_GCF_000025525.1	d__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__
